"A long, hot shower made me happy because it signified the end to a hard day's work.",enjoy_the_moment
I cleaned the house when I got home and when my fiance came home to say the house looked nice it really made the work I put into cleaning worth it.,achievement
"I was seeing my daughter sleeping in front of me. While seeing her it makes me feel very happy, as it reminded me of her innocent talks.",affection
I laughed at a funny joke told by a co-worker,bonding
"Everything else becoming more interesting when its exam time Enjoying the moment.When I heared the announcement of exam time table,  At that time, I felt little tensed for preparation. But after completed all the exams, I really felt free with blissful.",enjoy_the_moment
I thought I was going to be late to work but I made it in on time.,achievement
My husband took me out for ice cream.,affection
My husband woke me up this morning with a nice back rub and coffee in bed.,affection
That I have a pet cat named Sherbert. She's one of God's innocent creatures.,affection
A girl told me that she was interested in me romantically.,affection
I BOUGHT GOT A CAR,achievement
"Trying hard to find the mobile when it is in non-vibrating mode, I searching the phone all around in my house, but I kept in my pocket. AT that time, all the members of my family looked me and started to laugh.",affection
Got my hair and my nails fixed for a wedding,leisure
My teenager toned down his teenage angst yesterday. That must sound absurd but it's difficult and stressful having to refuse everything or reprimand him daily. A peaceful day!,affection
"Everything else becoming more interesting when its exam time enjoying the moment. When i heard the announcement of exam time table. At that time, i felt little tensed for preparation. But after completed all the exams, i really felt free with blissful.",enjoy_the_moment
"Trying hard to find mobile when it is in non-vibrating silent mode, i searching the phone all around in my house, but i kept in my pocket, At that time all the members of my family looked me and started to laugh.",affection
"Trying hard to find the mobile when it is in non vibrating silent mode, i searching the phone all around in my house, but, kept in my pocket. At that time, all the members of my family looked me and started to laugh.",affection
"Trying hard to find the find the mobile when it in non-vibrating silent mode, I searching the phone all round in my house, but I kept in my pocket. At that time, all the members of my family looked me and started to laugh.",affection
"Trying hard to find the mobile when it in non-vibrating silent mode, I searching the phone all round in my house, but I kept in my pocket. At that time, all the members of my family looked me and started to laugh.",affection
I went to the movies with my 2 daughters.,affection
i visited my grandfather at his shop and had a nice talk,affection
Grandma bought my cousin and I pizza for dinner.,affection
I had steak for dinner.,achievement
My baby smiled at me really hugely expressing genuine happiness.,affection
my daughter started her summer break.,affection
I went on a charter fishing trip with my father in Florida.,affection
I came in contact with two old gaming buddies and they decided they wanted to play an old game that my brother and a friend have been playing. We used to play this game many years ago and it was probably the most fun I had gaming.,bonding
My kids went on a field trip and had a great time and kept texting to tell me about it.,affection
I was able to eat one of my favorite meals.,enjoy_the_moment
I lost 1 lb since my last weigh in.,achievement
I made $100 as an audience member for the taping of a PBS special.,achievement
"At work, a customer expressed his gratitude in the work that I've done.",achievement
My daughter was laughing because I was chasing her.,affection
I was extremely happy receiving my vacation approval for work.  I have been happy about this for the last 24 hours.,achievement
I gave the neighbor cookies.,bonding
Birth of my daughter.,affection
Kicking a ball around with my daughter in our driveway,affection
I completed a greater rift 45!,achievement
I bought food for the BBQ I'm going to have over the weekend.,enjoy_the_moment
Coming home from work and finding that there were more beers in the fridge than I remembered made my day.,enjoy_the_moment
Going to a restaurant with unlimited wings and pizza.,enjoy_the_moment
past 3 days ago my semester results are coming . i will clear my all subject.,achievement
What made me happy in the past 24 hours was being able to cook dinner and watch a favorite TV show with my adult daughter.  We both are pretty busy with our lives so sharing time together is not easy but lots of fun when it happens.,affection
My girlfriend got to sleep over on our mutual day off from work and school.,affection
I got promoted in League of Legends.,achievement
Recently My sister came to India am feel so happy after a long days she came India that day very sweet day in my life.,affection
"Happiness is used in both life evaluation, as in ""How happy are you with your life as a whole?"", and in emotional reports, as in ""How happy are you now?,"" and people seem able to use happiness as appropriate in these verbal contexts. Using these measures, the World Happiness Report identifies the countries with the highest levels of happiness.",enjoy_the_moment
I made some plans for holiday weekend with family.,affection
I baked some cake and took it for my neighbor and he was in awe of me,bonding
My dog was very happy to see me when I got home from work yesterday.,affection
My friend again told me that I was winning the online game even though I now feel like I am losing.,bonding
"It rained, so I didn't have to mow the lawn",nature
My students showed me a new game to review with and we all enjoyed it!,bonding
"My happiest moment was when I gave birth to my son. After  nine long months of waiting to meet him, at last that day came. I was just so happy, and its unexplainable!",affection
Coloring with my baby makes me happy.,affection
My website hosting provider told me that there would be a fix for my problem with the Weebly platform by tonight or tomorrow morning after seven weeks of being unable to edit my website.,achievement
I went to trivia night with a friend and it was fun,bonding
I got to visit with two friends. It was fun to see them.,bonding
My daughter won 2 awards at school and was very excited about it.,affection
"I had a nice chat with my ex and his girlfriend. We're getting along, and that's a nice change.",bonding
Seeing this HIT pop up always makes me happy!,enjoy_the_moment
"I hit no traffic on my way to work this morning and because of that, my commute took 20 minutes as opposed to the usual 60!",achievement
Mom brought home pizza for my family when she came back from work.,affection
Cook with my wife my favorite food,affection
having dinner with an old friend helped pick my mood up.,bonding
I finally got off probation. I have been on it for 3 years. It felt like a huge weight off my back.,achievement
"My children finished the homework alone, without my help, I feel proud",affection
I was able to find a nice new place to live that is also highly affordable.,achievement
Buying a new shirt,achievement
I went to one of my favorite taco restaurants and ordered a new burrito on their menu.,enjoy_the_moment
I got a $4.5 hit on mTurk that took 30 minutes and was a lot of fun.,achievement
My friend called me,bonding
I watched a couple episodes of a TV show I enjoy.,enjoy_the_moment
I played a good video game.,leisure
My girlfriend came to visit me after a three week absence due to work,affection
Today I was able to take a break from work and go to the gym.,exercise
I got in touch with a lawyer in order to sue my ex-employer,achievement
Went looking for a new car.,achievement
"I finally have my court date scheduled for my divorce, it feels really nice to have this finally coming to a close.",achievement
Woke up to my kitten purring on me.,affection
I just did a really easy hit that paid almost $4.,achievement
"Earlier today, my girlfriend texted me saying that she missed me so much. It made me feel special and warm and fuzzy inside.",affection
I set up my 4th of 5 tests for my highest. If i can get these last two tests finish i can be in the graduation ceremony.,achievement
I found mochi ice cream in the prepared foods section at the grocery store and it was exceptional.,leisure
This afternoon I went running after a thunderstorm. I saw a hawk on a fencepost eating something. It was quite a scene!,nature
"Last night my husband and I went to the movies, and it made me so happy to see the joy on his face.",affection
I watched an episode of Master Chef Junior with my fiancee.,affection
My ex wanted to talk to me after we stopped talking for over a month.,affection
I had lunch with a friend before he goes out of town for the next two months.,bonding
I was assigned to work my favorite position of taking customer orders at work today.,achievement
"This morning, I discovered that I didn't have to be up to give my mother a ride to the doctor's office, and therefore got to sleep in.  I was happy to get some well needed sleep.",enjoy_the_moment
I smoked some marijuana and watched TV.,leisure
I came home from my parents house and my two cats ran to the door meowing and happy to see me.,affection
"My son, who lives in another state, posted photos of himself, his wife and my granddaughter's first trip to Sea World in Orlando.",affection
Finally seeing the Logan movie,leisure
I registered for college classes that I wanted!,achievement
Some new headphones I got from Amazon came in the mail.,achievement
I watched a movie at home that I had wanted to see for a long time.,leisure
I was approved for a new apartment lease.,achievement
We made cheesecake. It was awesome!,enjoy_the_moment
I tested a meatloaf recipe.,leisure
"Yesterday, I ordered two large pizzas and chicken wings from Dominos to share among me and some friends while we enjoyed the meal together watching some NHL hockey.",bonding
A friend and I drove to Madison and went to an Asian Sweet Bakery shop.,bonding
A friend who I haven't seen in a long time came into town and we were able to hang out.,bonding
I got to leave work early today with pay because the workload is low. I was also informed that I would not have to return tomorrow until afternoon. This gives a total of 24hours between my shift during the week. I will also still get the same pay.,achievement
"I am this much closer to moving into my new home! Today I initiated the wire transfer to the title company so it feels really real now. Payment is made, home will be mine in 2 days.",achievement
"After a 19 hour car ride, I got back home from visiting family",affection
I was happy to find out my brother is getting married.,affection
Made a new recipe for dinner and it was delicious.,achievement
"my life my family has been very involved in spiritual practices. Finding my own spirituality and developping it has become a priority. It's almost a life project. I can often manifest feelings of incredible happiness within me, just when I think of the world and realize the way it is, and realize I am happy to be conscious of the way things are.",affection
I am happy in my commady invasmaend in share market gold in top in my life in one day $3000 dollar i well happy in mylife in one day  happy in 24 day in my life in,achievement
I played with my nephew as we danced and sang nursery rhymes for two whole hours.,affection
"I haven't spent anytime with my wife during the past week due to her being a nurse and working 18 hour shifts.  I finally got a chance to see her and we got to have breakfast this morning.  Even though it wasn't that long, we got the chance to talk and see how each of us were doing.",affection
I live in a big house with my wife and her brother. We all have different personalities and sometime we don't all get along so well. I feel the two of them are very defensive about anything I do or say so I often stay quiet and avoid them. This morning my brother-in-law woke up early and made breakfast like he does every morning. This time he asked me if I wanted any of the biscuits and gravy that he was making. I was very happy to accept and it make the morning hours so happy sharing a meal with him.,affection
"Just got my grade back for my final project for college class today, I was relieved when I got an A+!",achievement
My child at the restaurant we were eating at was enthralled and laughing by taking my hand and tapping it against the table.,affection
I was looking through some old mail this afternoon and a came across a check for $700! Apparently we has a surplus in our escrow and my husband overlooked the mail and never noticed the check that was attached to the bottom!,achievement
I felt happy when I stepped on the scale and I had lost the weight I had recently gained back.,achievement
I was happy when I ran into a friend at the supermarket and we had a nice conversation.,bonding
I was able to stay up late and get work done.,achievement
"I ate an Italian deli sandwich from a place with very good sandwiches, good enough that I traveled about 45 minutes each way to get it.",leisure
I got caught up on watching Critical Role,leisure
"I thought I had forgotten my breakfast and was afraid I may not get to eat, but when I got to work and looked in my lunch bag, I had not forgotten.",enjoy_the_moment
I was happy I finally got my yard cut and organized.,achievement
Finally have the opportunity to try a foreign game.,leisure
I ate a pizza,enjoy_the_moment
My achievement adviser at my school has recommended me for a promotion to her position.,achievement
"I ate some of the cherries I decided to buy today, and they were delicious.",leisure
Finally got some new glasses that look really well,achievement
GOING TO TEMPLE WITH FAMILY,affection
Giving each of my children a kiss goodnight.,affection
I felt happy today because I went to the dentist and its finally over!  It wasnt even so bad but I feel so relieved!,achievement
Picking my dad up from work,affection
Had a conversation with my best friend who I hadn't spoken to in a week.,bonding
I completed all my chores for the first time in months.,achievement
My husband and I got to relax on the couch together watching Longmire after a long hard day.,affection
"I got to have some pizza, which is my favorite food.",leisure
I went on a nature walk today during a break from working and the weather as well as the nature reserve were absolutely beautiful.,nature
I took my dog to get groomed.,affection
"I cleaned the kitchen to be spotless, it's been long overdue, and I was quite pleased with myself seeing the results.",achievement
"A few hours ago, my spouse came to visit me at work and get lunch with me. Being able to spend time with her and get food made me quite happy.",affection
I ate lunch with work colleagues and socialized.,bonding
I made my final student loan payment last night.,achievement
I cleaned the bathroom.,achievement
I spoke to an old friend on the phone and it was a joy hearing from him.  I haven't been able to talk to him for a few months and it was nice catching up.,bonding
"I was able to find remote employment positions, that I will be applying to work shortly.",achievement
Yesterday I became visit an air pollution event. After this occasion I recognize part's of things about air pollutants. This is astounding information for me. Presently I experience so pleased and I can not dirtied air pollutants again.,nature
my two year old son was talking about how much fun he had at day care and I felt an overwhelming feeling of happiness.,affection
I got a haircut that I really liked.,enjoy_the_moment
I got to grill burgers for lunch at work.,enjoy_the_moment
My friend live-streamed her excitement over getting a new job.,bonding
"There are multiple reasons for being happy, like if you have just achieved your life's primary goal, got a promotion at the job or maybe you have successfully proposed a girl of your dreams, and she is ready to marry you.",enjoy_the_moment
I made a new friend in my neighborhood.,bonding
"I had a really good, but short date with my boyfriend.",affection
I ate lasagna at the kitchen in my hotel and it was delicious and fulfilling.,enjoy_the_moment
"A bank official said that my loan is easy to approve and no issues in sanctioning my loan amount. I didnt expect, other bank said its hard for them to process. It made me happy.",enjoy_the_moment
Had two refreshing beers last night.,leisure
I ate meal that had cheese in every dish.,enjoy_the_moment
Not encountering much traffic on my way to work.,enjoy_the_moment
"My son started solid food kinda, and ate his very first french fry.",affection
I completed my first assignment for college. It made me happy because I just returned to college after a 3 year break and I hope to continue the momentum.,achievement
My long-distance boyfriend told me he would be able to visit me this weekend.,affection
I ate an enjoyable lunch.,enjoy_the_moment
Having a good day for sales at the store.,achievement
"My wife doesn't need surgery for a tendon of hers, its just going to need lots of rest.",affection
"Recently My sister came to India am feel very happy after she came India ,after long days she came India.",affection
I was given a free Starbucks drink by one of the workers who I have become semi-friends with.,bonding
I got take out after work to eat as a snack.,enjoy_the_moment
I managed to surpass my MTurk daily earning goal.,achievement
I came home to a clean home after a week away!,enjoy_the_moment
I received a compliment on my shirt from a coworker.,bonding
my 1year and 2month baby boy show me some his new skills .,affection
I watched a youtube video.,leisure
I went on a walk with my sister-in-law. We talked and had a good time.,affection
I am happy that practice with my band went very well.,achievement
I walked 5 miles.,exercise
"I ran into an old friend at the gym, that I hadn't seen in about five years.",bonding
My wife made a really good dinner last night,affection
Having the motivation to get out of bed this morning and get to the gym before work.,exercise
Me and my wife finished a puzzle we have been working on for over a week.,achievement
Being able to sleep has made me happy. I'm suffering from extreme vertigo when I lie down which brings spins and it feels like i'm on a boat rocking and on a roller coaster. It's the most awful situation. I have had a hard time relaxing and going to sleep. But I was able to get some sleep last night and that was very good for me and made me happy.,enjoy_the_moment
"I'm going through a rough time in my life now, I was surfing youtube and found a lady reading tarot cards for Pisces(my sign), her voice and her outlook was positive so it made me happy.",enjoy_the_moment
When my children were getting along and laughing and playing with each other.,affection
Play with my daughter,affection
One of my favorite movies is on Netflix now!,leisure
I found an article online that helped me get started on my workout and diet/meal-prep schedule.,exercise
"Last week am win the basket ball trophy in my college sports ,am winner and my team win in first prize so am feel happy",achievement
I ordered a rare beer online I had been looking for a very long time,achievement
I realized that something I was worried about at work resolved itself without me needing to do anything.,achievement
I made plans to take a trip to Maine with a friend from graduate school who I have not seen in a while.,bonding
I realized my husband had purchased me ice cream made from almond milk since I can't have regular.,affection
I ate a nice meal.,enjoy_the_moment
I had time to watch a comedy show on tv.,leisure
I was praised for doing a good job on a leadership exercise in class.,achievement
I paid off two major bills that I had been chipping away at for months.,achievement
I listened to some jazz and enjoyed the opportunity to relax.,enjoy_the_moment
I've made $40 in 2 hours mturking so far,achievement
I got to finish the rest of my sandwich from yesterday and some kiwi.,leisure
I learned how to play the main part of a song I really like on the piano.,achievement
Receiving a 15 dollar tip from work.,achievement
"I was reading a message board post online, and the story being told ended up being a joke and it was funny.",enjoy_the_moment
"I went to the store and bought honey mangoes, my favorite fruit.",leisure
I partied along with my friends at a local pub.,bonding
I made a sale in my shop and earned some much needed money.,achievement
My friend called me to see how I was doing today and her presence was a breath of fresh air.,bonding
I had ice cream for the first time in a long time.,achievement
I found a lot of things I want to buy online.,achievement
i bought a smartphone through online orders.,achievement
"I got together with some friends of mine for breakfast and we remembered old stories about each one of us. It wasn't just funny, but it also made me remember what good friends I have.",bonding
I went on a walk with my dogs and my sister,affection
I finished pressure washing the outside of my new house and it looks amazing.,achievement
I laid out and am starting to get tan.,achievement
I was driving today going to a town hall when I received word that I would get another title search in a town nearby and that meant more money earned today.,achievement
It was raining a few hours ago and for some reason it made me feel good.,enjoy_the_moment
I got to meet new friends!,bonding
I made a breakthrough on another project that my team has been working on for the past year or so.,achievement
Watched a TV show with my wife,affection
"I went the one of my friend's party, where I reconnected with a lot of old friends.",bonding
I just found out about a going away party for a close friend of mine.,bonding
"Again with the company split, one of the property managers was really upset that he would no longer be working with me and expressed his displeasure.  It felt good knowing he valued my work.",achievement
I made plans to see friends this weekend.,bonding
My 4 year old went potty in the potty,affection
Completed a task that I was working on for work. Which it came out very nice.,achievement
"My friends and I are planning to hangout tomorrow, can't wait!",bonding
"I received two new job leads today, both better than my previous ones, so I am eager to see if one of them at least will turn into an interview.",achievement
My 6 week old son gave a belly laugh when I was changing his diaper.,affection
I Prepared a fantastic cup of coffee this morning.,enjoy_the_moment
My neighbor surprised me with a nice bottle of wine when I got home from work.,bonding
I lost 3 pounds this week. I weighed myself this morning and saw that the scale was kind to me.,achievement
I talked to my old coworker earlier this afternoon. She gave me some good tips on a company that I have applied to. She had some insight since she previously interviewed there. I was very pleased to get the information.,bonding
I was happy to find out I got a new part time job.,achievement
"After walking through the door when I got home from work, my dog came running to greet me.",affection
My husband left a sweet note on the fridge for me.,affection
"I got appreciation mail from my client for the good work done in May project release. On seeing this mail, my manager called and congratulated me. I felt very happy",achievement
I write for a living and today i finished a really big section of a thing i've been working on. It's great. And the sense of accomplishment is very rewarding and made me happy.,achievement
"GO TO HOTEL,PARK,CINEMA WITH MY FRIENDS SO I REALLY ENJOYED",bonding
"I arrived at a restaurant to eat dinner, really wanting a cheeseburger, and found out it was half off burger night.",enjoy_the_moment
My boyfriend texted me while I was on lunch.,affection
I took my daughters to the store for a little girl time and let the pick out a couple of new outfits for summer.,affection
Another event was when my husband choked me to the point of passing out. I love it when he does this. I have a smile on my face the entire time. He like shaving that power and it makes me happy to give it to him.,affection
"I made some cream sauce when I came home from work today. It had cheese, butter, and milk, and spices. It was one of the better cream sauces I have made. I was happy that it came out well and I was happy to eat it.",leisure
I went to the mall and ate Chipotle.,leisure
"When i reach my goals that moment will be the happiest 
moment in my life",achievement
I got paid by an app after being uncertain whether it was a scam.,achievement
My colleagues recognized me for my achievement.,achievement
MY HAPPIEST MOMENT WAS WHEN GAVE BIRTH TO MY SON.AFTER NINE LONG MONTHS OF WAITING TO MEET HIM. AT LAST THAT DAY CAME.I WAS JUST TO HAPPY.AND ITS UNEXPLAINABLE,affection
My wife and I watched a news story on a Rembrandt painting in a museum in Amsterdam and spent time talking about it together afterwards.,affection
"Normally, I work at home, but I have been on the road the last few weeks. Today I was back home to work.  It was so nice to sit down to work in my comfy clothes and be able to be surrounded by the comfort of home.",enjoy_the_moment
I went on a walk on a new trail with my wife.,affection
i kissed my girlfriend and it was nice.,affection
I played with the dog of someone I support. He is young and adorable! He listens to me well even though I only see him twice a week.,affection
It didn't start raining until after I got home from work.,nature
"My boyfriend made several jokes about both himself and my personality that made me laugh when I was feeling grumpy, and thus cheered me up; it made me happy to know that he cared enough to lighten my mood and improve my day.",affection
I got to hold a 3 week old baby this morning.,affection
Fixed a disagreement with my family that had lasted quite some time,affection
"Celebrated the kids leaving preschool and going to kindergarten next year.  Talked to Poway students and hearing how well they are doing now makes me so happy.  For example, one is talking so much more than before.",enjoy_the_moment
MY HAPPIEST MOMENT WAS WHEN I GAVE BIRTH TO MY SON. AFTER NINE LONG MONTHS OF WAITING TO MEET HIM.AT LAST THAT DAY CAME.I WAS JUST TO HAPPY AND ITS UNEXPLAINABLE,affection
I got to have a free lunch for my birthday!,achievement
"I felt happy because I found something in the fridge I didn't think we h ad that I really wanted for breakfast, was super stoked.",enjoy_the_moment
My child won an Art contest and will be in the local paper tomorrow.,affection
I bought an awesome new vacuum that really cleans so well!,achievement
I've got my backyard mostly cleaned up and can get to work on some new projects out there.,achievement
I woke up this morning in a very good mood feeling very loving after having an amazing dream.,enjoy_the_moment
My daughter graduated from Kindergarten today,affection
I spent the day watching movies with my granddaughter.,affection
It made me happy that I bought a new dishwasher because my old one isn't working well.,achievement
my wife told me that she wanted to go with her mom somewhere for a couple days and take the kid...,affection
I was able to get my phone bill reduced from AT&T.,achievement
I bought a painting for our apartment.,achievement
the moment i go out to store to buy an ice cream,leisure
Talking to my mother made me happy today.,affection
I got a nice bonus from a great requester!!,achievement
My husband coming home from work.,affection
When I finished my last lab for the term made me extremely happy.,achievement
I didn't hit much traffic driving into work.,achievement
I had a relaxing bubble bath.,leisure
I found $5 in a coat pocket.,achievement
I found out that one of the stocks I own is worth way more than I thought it would be by this point.,achievement
My cats snuggled me during lunch.,affection
past 3 months ago my sister marriage is successfully completed.,affection
Setting up a event with a friend.,bonding
Selling my stocks and making money,achievement
"Something that made me happy today was the fact I played a fun game with my family, and it made me happy because it combined the pleasurable experience of spending time with loved ones with the cerebral thrill of competition and strategy.",affection
I played basketball at my local park just a few minutes away from my house.,leisure
Gave a tasty meat treats left in our fridge to my dog which she enjoed very much.,affection
Finishing up reading Dante's Inferno that I have been chipping away for the last couple months,achievement
I went to circus with my friends.,bonding
Kissed my girlfriend good night and told her I loved her. She said she loved me back.,affection
I woke up this morning without the use of my alarm.,achievement
I completed one of my work projects in good time.,achievement
I got to talk to an old friend on the phone.,bonding
my happiest moment in my life is getting the U.S Visa...i  cant forget anyway that moment in my existence.,achievement
I got free newborn clothes from my neighbor.,bonding
"I spent some time playing with and petting my cat, whom I haven't seen for the past week since I was traveling.",affection
The printer in my office began to work again.,enjoy_the_moment
My son did very good at school today and I am told that he is several grades ahead in reading.,affection
I read up on the patch notes for my game.,leisure
I had an interesting conversation with a coworker.,bonding
I got chores done to get my beach house rental ready.,achievement
Seeing my son recover from being sick.,affection
"My husband surprised our daughter with a raptor (dinosaur) shirt, necklace, and toy.",affection
I was able to purchase some accessories that I needed for a good price.,achievement
I finished  sewing my first top.,achievement
I woke up from a short nap after doing some physically exerting work.,exercise
I had lunch with an old friend,bonding
Yesterday it was beautiful out so I decided to take a long walk and enjoy the nature that surrounded me.,nature
I was able to do my nails.,achievement
I ate some good egg fried rice that I got with a meal late last night.,leisure
Finished painting my living room last night made me happy.,achievement
I got my first pay check after being unemployed for a few years.,achievement
"I found a very cute chibi picture of Cho'Gall, my favorite character from Heroes of the Storm.",enjoy_the_moment
I got some pop on sale at the store.,enjoy_the_moment
It was a nice day out; the weather was cool but not too cool.,nature
I had enough food around the house to make an elaborate breakfast.,enjoy_the_moment
I had a nice boba tea run with my friends.,bonding
I re-connected with someone from my past who I care about.,bonding
I got to see a friend I had not seen in a few weeks.,bonding
i made up with my girlfriend after fighting with her last night,affection
"I had a nice walk this afternoon with my wife, son and daughter.",affection
Getting some chores done that I had procrastinated.,achievement
I spoke to a friend who I haven't talked to in several months.,bonding
Played with my cat,affection
"My husband and I watched the movie ""Why Him"" last night. It was embarrassingly funny. Lots of foul language but I enjoyed it.",leisure
I watched a TV show with my husband and being close to him felt wonderful.,affection
Yesterday night i attended a one day trading event and i was very happy to know how to join and get a membership card.,achievement
"I was unable to recycle my large bag of pill bottles, so a lady came up and said she could use them for her art project.",bonding
"Lastly, an event that made me happy was being able to connect with an interviewer and being able to perform well when being interviewed for a temporary summer job.",achievement
I spent time with my nephew all day.,affection
My friends got dinner with me tonight.,bonding
"Last night, I was playing the video game, Overwatch, and ended up doing really well in a match against other players.  I really don't do great in the game, even though I still enjoy playing it, but it still felt good.",leisure
My coworker returned from a vacation to the Galapagos Islands and showed me some interested pictures of the wildlife he had taken.,bonding
I received an unexpected coupon when I bought some things at a nearby store.,achievement
Finishing up a project at work and getting major kudos from my boss and her boss.,achievement
I saw my father today.,affection
I listened to some of my favorite songs,leisure
I woke up - living another day makes me happy (as corny as it sounds).,enjoy_the_moment
"I had a good day at the gym, and lifted a lot.",exercise
Traffic was good on both my morning and evening commutes.,enjoy_the_moment
I was about to take a shower and one of my old friends texted me saying that she missed me and asked If I was going to be able o visit this summer.,bonding
"I beat my wife again! In Scrabble, I'm starting to get good and I love that I can just play with her on our phones so easily.",affection
My nephew wrote me a thank you note card today for a birthday gift I sent him three weeks ago.,affection
My son surprised me this morning by waking me up to his home made pancakes breakfast.,affection
"My favorite TV show had not one but two new episodes that aired, and both were very funny.",leisure
A friend and I stopped at a chocolate store and explored State St. in Madison.,bonding
My son learned how to open and close a particular container we have been working on for a couple of weeks.,affection
I had strawberries with my breakfast and none of them were bad. It's so rare to get an entire container of strawberries in which they are all good.,enjoy_the_moment
Was able to sleep in a little,enjoy_the_moment
"While my Mother was recuperating, I planted her herbs in planters and put them on her sunlit kitchen window for easy access.",affection
I cleaned the kitchen and felt accomplished.,achievement
all my farind in trow in sinkapur all in my fraind in he enjai in my life is good well ve happy  15 friend in twor in i well he anjai in my life happy in sikapur in well good travell in my life in good,enjoy_the_moment
I spent the day with my husband,affection
I was very happy when my son's school let me replace a lost English book with an Amazon version for $15 instead of paying $85.,affection
I had a good nap.,leisure
I got to leave my part time job early tonight but I will still get paid for the whole time.,achievement
I said goodbye to some of my students as today was their last day of school.,bonding
I meditated for the 7th day in a row,leisure
ALL MY FRIENDS AND RELATIVES ARE CAME TO MY HOME FOR BIRTHDAY PARTY SO AT THAT TIME I FEEL HAPPY,bonding
My husband sent flowers to my office.,affection
I earned a good amount of money on a sale of frivolous things and that made me very happy.,achievement
I had a tasty hamburger for dinner.,leisure
My cat said hello to me.,affection
I felt happy when I felt tired and overwhelmed by the idea of making dinner and then remembered a recent easy recipe that had been emailed to me I had all the ingredients for.,enjoy_the_moment
I was told that I wouldn't have to serve jury duty and that I fulfilled everything required of me at the courthouse.,achievement
I drank a fine glass of wine with my steak dinner.,leisure
Watching one of my favorite TV episodes made me happy.,leisure
I had a delicious dinner waiting for me when I got home.,enjoy_the_moment
I managed to do my exercise.,achievement
I was happy that the Cleveland Cavs won their playoff game.,enjoy_the_moment
I bought flowers for my girlfriend.,affection
I started a new faith based group. I invited a few close friends. A safe place to open up and be able to talk about what is happening in our lives and how having faith can get you through your problems.,bonding
My sister give birth to a boy child today.,affection
I found out my cousin will be going to stay with my brother and his family.,affection
"Drinking a ginger tea, thatas all there is, this week hasn't been very exciting or happy, in fact itas been rather tiring and stressful but itas fine, a cup of tea can fix anything.",enjoy_the_moment
I was able to complete a decent number of HITs within an hour.,achievement
ONCE A DAY MY SISTER GET IT MARRIED FULL ENJOYMENT IN THE DAY OF HAPPY MOMENT FOR MARRAGE HALL WITH DANCE PARTY IN FRIENDS,affection
"my mom""s birthday celebration so i really enjoyed",affection
I attained the marriage ceremony of my friend at his hometown with our friends.,bonding
I ate some chocolate ice cream.,enjoy_the_moment
When my nine year old gave me a hug.,affection
in my past hours i spend more time with my partner. we are go to outing it was very pleasant and we are sharing more thinks. we go to one trip in iceland it was very cooling  place,affection
When I Playing Cricket and watching Movies and Talking Friends,bonding
EVERY TIME IS OUR HAPPIEST MOMENT.V CAN'T DEFINE OUR ALL HAPPIEST MOMENT.,enjoy_the_moment
"Am feel very happy in last night because of in last night my brother marriage day ,my family members celebrates party in my home that moment was very happy.",affection
Yesterday my husband told me that I will give you 15000 rupee for necessities and spending. I feel happy when he says this thing.,affection
I drove hom eot visit my family.,affection
"when my online purchase finally arrives at my house. at that time, i felt happy to hold that by my hands, because that is one of my favourable thing.",achievement
"When my online purchase finally arrives at my house. At that time, I felt happy to hold that by my hands. Because that is one of my favourable thing.",enjoy_the_moment
"When my online purchase family arrives at my houses, at felt happy to hold that by that by my hands, because that in ome of my favorable thing.",affection
My salary finally got credited.,achievement
"last month i am participate in cricket tournament in my city , my team win in final i am very happy that moment .",achievement
I tried a new tea that I got for free at an event it was so good.,enjoy_the_moment
WHEN MY ONLINE PURCHASE FINALLY ARRIVES AT MY HOUSE. AT THAT TIME. I FELT HAPPY TO HOLD THAT BY MY HANDS. BECAUSE THAT IT ONE OF MY FAVORABLE THING.,enjoy_the_moment
Talking with my ten-year-old son about building a Nintendo-themed amusement park made me happy.,affection
During the afternoon I made a small sale on some of my homemade goods and this was the first sale since starting up my store.,achievement
I talked to my mom on the phone about her upcoming trip to visit me.,affection
The community center invited me to submit 3 recipes for the community cookbook project.,achievement
it's a small world events... This event is about the road trip... Trip was with my family...,affection
"I am learning a cool language called Toki Pona, and its going well",achievement
I finished a big speech I needed to give.,achievement
"While I was at work today, I had an opportunity to listen to one of my favorite podcasts that I have been wanting to catch up on.",enjoy_the_moment
"Earlier tonight I had dinner with my family, a dinner I didn't have to cook.",affection
My wife fit into a size 12 pants today! She has not fit into that size since high school.,achievement
Yesterday it was the birthday of my friend. We celebrated it happily.,bonding
A friend of mine from my hometown got ahold of me and we talked while playing video games via the internet.,bonding
I made over $200 dollars investment in cryptocurrencies last week.,achievement
"Earlier in the morning I was playing a free to play mobile game on my phone in which you can summon various monsters with ranks being from 1 to 5, 5 being very very rare, and is also what I happened to receive.",leisure
my mother sister stayed in a village away from town and i went there to help her . i feel happy to help her.,affection
Seeing that this HIT is available always puts a smile on my face.,enjoy_the_moment
i went shopping,leisure
yesterday morning my sister's second daughter born i am very happy to gave this child by god,affection
I WENT TO YOGA CLASS.,exercise
Yesterday in the night I got a mail that my loan amount has been credited to my account. I felt very happy after checking the same on my mobile app.,enjoy_the_moment
I visited my brother and we went out to eat.,affection
Today I was having a breakfast. It was very tasty. I felt very happy after eating my breakfast.,enjoy_the_moment
